,Bank Name,Job Title,URL (URL of the job posting),cluster1_tech_words.csv,cluster2_fintech_words.csv
0,Citizen,Personal Banker Universal,https://jobs.citizensbank.com/job/west-chester/personal-banker-universal/288/10477185,0,0
0,Citizen,Personal Banker Universal,https://jobs.citizensbank.com/job/downingtown/personal-banker-universal/288/10472368,0,0
0,Citizen,Marketing Strategy Manager (HELOC),https://jobs.citizensbank.com/job/dedham/marketing-strategy-manager-heloc/288/10472352,0,0
0,Citizen,Personal Banker,https://jobs.citizensbank.com/job/rochester/personal-banker/288/10469538,0,0
0,Citizen,Home Mortgage Collateral Reviewer Specialist,https://jobs.citizensbank.com/job/franklin/home-mortgage-collateral-reviewer-specialist/288/10469530,0,0
0,Citizen,Associate Licensed Relationship Banker,https://jobs.citizensbank.com/job/wilmington/associate-licensed-relationship-banker/288/10020261,0,0
0,Citizen,Senior Full Stack Application Developer,https://jobs.citizensbank.com/job/charlotte/senior-full-stack-application-developer/288/10823239,0,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/irwin/instore-personal-banker/288/10823240,0,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/east-providence/instore-personal-banker/288/10823241,0,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/orleans/instore-personal-banker/288/10823242,0,0
0,Citizen,Lead Full Stack Application Developer,https://jobs.citizensbank.com/job/charlotte/lead-full-stack-application-developer/288/10823243,10,0
0,Citizen,Lead Full Stack Application Developer,https://jobs.citizensbank.com/job/charlotte/lead-full-stack-application-developer/288/10823244,10,0
0,Citizen,Full Stack Developer,https://jobs.citizensbank.com/job/johnston/full-stack-developer/288/10823245,0,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/orleans/instore-personal-banker/288/10823246,0,0
0,Citizen,Lead Full Stack Application Developer,https://jobs.citizensbank.com/job/johnston/lead-full-stack-application-developer/288/10823247,10,0
0,Citizen,Branch Manager Tier 2,https://jobs.citizensbank.com/job/newtonville/branch-manager-tier-2/288/10823248,0,0
0,Citizen,Senior Full Stack Application Developer (Work at Home),https://jobs.citizensbank.com/job/rhode-island/senior-full-stack-application-developer-work-at-home/288/10823256,0,0
0,Citizen,Lead Full Stack Application Developer,https://jobs.citizensbank.com/job/johnston/lead-full-stack-application-developer/288/10823254,10,0
0,Citizen,Instore Personal Banker,https://jobs.citizensbank.com/job/new-kensington/instore-personal-banker/288/10823253,0,0
0,Citizen,Personal Banker Universal,https://jobs.citizensbank.com/job/philadelphia/personal-banker-universal/288/10823252,0,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/hyannis/instore-personal-banker/288/10823251,0,0
0,Citizen,Retail District Branch Manager,https://jobs.citizensbank.com/job/dedham/retail-district-branch-manager/288/10823250,0,0
0,Citizen,Branch Manager Tier 2,https://jobs.citizensbank.com/job/newtonville/branch-manager-tier-2/288/10823248,0,0
0,Citizen,Lead Full Stack Application Developer,https://jobs.citizensbank.com/job/johnston/lead-full-stack-application-developer/288/10823247,10,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/orleans/instore-personal-banker/288/10823246,0,0
0,Citizen,Full Stack Developer,https://jobs.citizensbank.com/job/johnston/full-stack-developer/288/10823245,0,0
0,Citizen,Lead Full Stack Application Developer,https://jobs.citizensbank.com/job/charlotte/lead-full-stack-application-developer/288/10823244,10,0
0,Citizen,Lead Full Stack Application Developer,https://jobs.citizensbank.com/job/charlotte/lead-full-stack-application-developer/288/10823243,10,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/orleans/instore-personal-banker/288/10823242,0,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/east-providence/instore-personal-banker/288/10823241,0,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/irwin/instore-personal-banker/288/10823240,0,0
0,Citizen,Senior Full Stack Application Developer,https://jobs.citizensbank.com/job/charlotte/senior-full-stack-application-developer/288/10823239,0,0
0,Citizen,Senior Full Stack Application Developer (Work at Home),https://jobs.citizensbank.com/job/rhode-island/senior-full-stack-application-developer-work-at-home/288/10823237,0,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/plymouth/instore-personal-banker/288/10820988,0,0
0,Citizen,Associate Licensed Relationship Banker,https://jobs.citizensbank.com/job/raymond/associate-licensed-relationship-banker/288/10820991,0,0
0,Citizen,Customer Service Teller,https://jobs.citizensbank.com/job/ontario/customer-service-teller/288/10820992,0,0
0,Citizen,Personal Banker,https://jobs.citizensbank.com/job/amherst/personal-banker/288/10820993,0,0
0,Citizen,Senior Customer Service Teller,https://jobs.citizensbank.com/job/norristown/senior-customer-service-teller/288/10631042,0,0
0,Citizen,Home Mortgage Part Time Receptionist,https://jobs.citizensbank.com/job/irving/home-mortgage-part-time-receptionist/288/10624815,0,0
0,Citizen,Consumer Deposits and Lending Strategic Partnership Manager,https://jobs.citizensbank.com/job/dedham/consumer-deposits-and-lending-strategic-partnership-manager/288/10818310,0,0
0,Citizen,Personal Banker Universal,https://jobs.citizensbank.com/job/philadelphia/personal-banker-universal/288/10818308,0,0
0,Citizen,Senior Customer Service Teller,https://jobs.citizensbank.com/job/limerick/senior-customer-service-teller/288/10818307,0,0
0,Citizen,Personal Banker,https://jobs.citizensbank.com/job/shippensburg/personal-banker/288/10818306,0,0
0,Citizen,Financial Advisor II,https://jobs.citizensbank.com/job/ludlow/financial-advisor-ii/288/10818305,0,0
0,Citizen,Personal Banker,https://jobs.citizensbank.com/job/state-college/personal-banker/288/10818303,0,0
0,Citizen,Consumer Deposits and Lending Strategic Partnership Manager,https://jobs.citizensbank.com/job/johnston/consumer-deposits-and-lending-strategic-partnership-manager/288/10818301,0,0
0,Citizen,Personal Banker,https://jobs.citizensbank.com/job/altoona/personal-banker/288/10818300,0,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/springville/instore-personal-banker/288/10818299,0,0
0,Citizen,Personal Banker,https://jobs.citizensbank.com/job/state-college/personal-banker/288/10818298,0,0
0,Citizen,Relationship Banker,https://jobs.citizensbank.com/job/rochester/relationship-banker/288/10818297,0,0
0,Citizen,Personal Banker,https://jobs.citizensbank.com/job/dillsburg/personal-banker/288/10818296,0,0
0,Citizen,Part Time Customer Service Teller,https://jobs.citizensbank.com/job/limerick/part-time-customer-service-teller/288/10818295,0,0
0,Citizen,Customer Service Teller,https://jobs.citizensbank.com/job/williamsville/customer-service-teller/288/10818294,0,0
0,Citizen,Business Systems Analyst,https://jobs.citizensbank.com/job/riverside/business-systems-analyst/288/10818292,10,0
0,Citizen,Licensed Relationship Banker,https://jobs.citizensbank.com/job/philadelphia/licensed-relationship-banker/288/10818291,0,0
0,Citizen,Associate Licensed Relationship Banker,https://jobs.citizensbank.com/job/cheltenham/associate-licensed-relationship-banker/288/10818290,0,0
0,Citizen,Personal Banker Universal,https://jobs.citizensbank.com/job/jenkintown/personal-banker-universal/288/10818289,0,0
0,Citizen,Fraud Operations Senior Specialist,https://jobs.citizensbank.com/job/pittsburgh/fraud-operations-senior-specialist/288/10818288,0,0
0,Citizen,Small Business Relationship Banker,https://jobs.citizensbank.com/job/north-kingstown/small-business-relationship-banker/288/10818287,0,0
0,Citizen,Senior Technology Analyst,https://jobs.citizensbank.com/job/boston/senior-technology-analyst/288/10457094,0,0
0,Citizen,Senior Technology Analyst,https://jobs.citizensbank.com/job/johnston/senior-technology-analyst/288/10457098,0,0
0,Citizen,Agile Coach,https://jobs.citizensbank.com/job/johnston/agile-coach/288/10457099,10,0
0,Citizen,Agile Coach,https://jobs.citizensbank.com/job/johnston/agile-coach/288/10457102,10,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/lexington/instore-personal-banker/288/10449916,0,0
0,Citizen,Customer Service Teller,https://jobs.citizensbank.com/job/canandaigua/customer-service-teller/288/10449928,0,0
0,Citizen,Payment Applications Solution Architect,https://jobs.citizensbank.com/job/johnston/payment-applications-solution-architect/288/9828511,0,0
0,Citizen,Personal Banker,https://jobs.citizensbank.com/job/king-of-prussia/personal-banker/288/10816115,0,0
0,Citizen,Senior Customer Service Teller,https://jobs.citizensbank.com/job/chestnut-hill/senior-customer-service-teller/288/10812531,0,0
0,Citizen,Personal Banker Universal,https://jobs.citizensbank.com/job/philadelphia/personal-banker-universal/288/10803951,0,0
0,Citizen,Enterprise Risk Management Ovrsight and Assurance Manager,https://jobs.citizensbank.com/job/providence/enterprise-risk-management-ovrsight-and-assurance-manager/288/10803953,0,0
0,Citizen,Small Bus Relationship Banker,https://jobs.citizensbank.com/job/elkins-park/small-bus-relationship-banker/288/10803955,0,0
0,Citizen,Assistant Branch Manager,https://jobs.citizensbank.com/job/plymouth/assistant-branch-manager/288/10803956,0,0
0,Citizen,Customer Service Teller,https://jobs.citizensbank.com/job/portsmouth/customer-service-teller/288/10791835,0,0
0,Citizen,Associate Licensed Relationship Banker,https://jobs.citizensbank.com/job/east-greenbush/associate-licensed-relationship-banker/288/10789843,0,0
0,Citizen,Customer Service Teller,https://jobs.citizensbank.com/job/latham/customer-service-teller/288/10789842,0,0
0,Citizen,Associate Licensed Relationship Banker,https://jobs.citizensbank.com/job/loudonville/associate-licensed-relationship-banker/288/10789840,0,0
0,Citizen,Personal Banker,https://jobs.citizensbank.com/job/groton/personal-banker/288/10789838,0,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/albany/instore-personal-banker/288/10789837,0,0
0,Citizen,Financial Advisor I,https://jobs.citizensbank.com/job/cumberland/financial-advisor-i/288/10786101,0,0
0,Citizen,Product Owner,https://jobs.citizensbank.com/job/johnston/product-owner/288/10786102,20,0
0,Citizen,Product Owner,https://jobs.citizensbank.com/job/charlotte/product-owner/288/10786108,20,0
0,Citizen,Website Strategy Manager â€“ Personalization,https://jobs.citizensbank.com/job/charlotte/website-strategy-manager-personalization/288/10780096,10,10
0,Citizen,Full Stack Developer,https://jobs.citizensbank.com/job/charlotte/full-stack-developer/288/10782812,10,0
0,Citizen,Full Stack Developer,https://jobs.citizensbank.com/job/charlotte/full-stack-developer/288/10782811,10,0
0,Citizen,Customer Service Teller Float,https://jobs.citizensbank.com/job/sturbridge/customer-service-teller-float/288/10782810,0,0
0,Citizen,Associate Licensed Relationship Banker,https://jobs.citizensbank.com/job/rochester/associate-licensed-relationship-banker/288/10782809,0,0
0,Citizen,Relationship Banker,https://jobs.citizensbank.com/job/dorchester/relationship-banker/288/10782808,0,0
0,Citizen,Customer Service Teller,https://jobs.citizensbank.com/job/dearborn/customer-service-teller/288/10782807,0,0
0,Citizen,Small Business Relationship Banker,https://jobs.citizensbank.com/job/rochester/small-business-relationship-banker/288/10782806,0,0
0,Citizen,Full Stack Developer,https://jobs.citizensbank.com/job/johnston/full-stack-developer/288/10782805,10,0
0,Citizen,Small Business Relationship Banker,https://jobs.citizensbank.com/job/dorchester/small-business-relationship-banker/288/10782804,0,0
0,Citizen,Mortgage Area Manager,https://jobs.citizensbank.com/job/franklin/mortgage-area-manager/288/10782803,0,0
0,Citizen,Asset Based Lending Underwriter I,https://jobs.citizensbank.com/job/boston/asset-based-lending-underwriter-i/288/10782802,10,0
0,Citizen,Full Stack Developer,https://jobs.citizensbank.com/job/johnston/full-stack-developer/288/10782801,10,0
0,Citizen,Home Mortgage Consumer Collector Specialist,https://jobs.citizensbank.com/job/irving/home-mortgage-consumer-collector-specialist/288/10602766,0,0
0,Citizen,Associate II Corporate Finance,https://jobs.citizensbank.com/job/charlotte/associate-ii-corporate-finance/288/10780099,10,0
0,Citizen,Associate II Corporate Finance,https://jobs.citizensbank.com/job/boston/associate-ii-corporate-finance/288/10780097,10,0
0,Citizen,Associate II Corporate Finance,https://jobs.citizensbank.com/job/new-york/associate-ii-corporate-finance/288/10780095,10,0
0,Citizen,Financial Advisor I,https://jobs.citizensbank.com/job/beachwood/financial-advisor-i/288/10780093,0,0
0,Citizen,Customer Service Teller,https://jobs.citizensbank.com/job/north-conway/customer-service-teller/288/10436325,0,0
0,Citizen,CDL Service Advisor 2nd Shift,https://jobs.citizensbank.com/job/pittsburgh/cdl-service-advisor-2nd-shift/288/10434120,0,0
0,Citizen,Personal Banker,https://jobs.citizensbank.com/job/trappe/personal-banker/288/10432246,0,0
0,Citizen,Fraud Risk Strategy Manager,https://jobs.citizensbank.com/job/bridgeport/fraud-risk-strategy-manager/288/10022445,0,0
0,Citizen,Associate Licensed Relationship Banker,https://jobs.citizensbank.com/job/kutztown/associate-licensed-relationship-banker/288/10776521,0,0
0,Citizen,Sr Customer Service Teller,https://jobs.citizensbank.com/job/philadelphia/sr-customer-service-teller/288/10776522,0,0
0,Citizen,Associate Licensed Relationship Banker,https://jobs.citizensbank.com/job/seaford/associate-licensed-relationship-banker/288/10776523,0,0
0,Citizen,Treasury Solutions Operations Analyst,https://jobs.citizensbank.com/job/riverside/treasury-solutions-operations-analyst/288/10776524,0,0
0,Citizen,Small Business Relationship Banker,https://jobs.citizensbank.com/job/barrington/small-business-relationship-banker/288/10426107,0,0
0,Citizen,CSI Broker Client Srv Spc I,https://jobs.citizensbank.com/job/phoenix/csi-broker-client-srv-spc-i/288/10426113,0,0
0,Citizen,InStore Relationship Banker,https://jobs.citizensbank.com/job/hingham/instore-relationship-banker/288/10415839,0,0
0,Citizen,Business Banking Loan Closer,https://jobs.citizensbank.com/job/warwick/business-banking-loan-closer/288/10103418,0,0
0,Citizen,Personal Banker,https://jobs.citizensbank.com/job/willoughby/personal-banker/288/10772157,0,0
0,Citizen,Relationship Banker,https://jobs.citizensbank.com/job/gloucester/relationship-banker/288/10406908,0,0
0,Citizen,Personal Banker,https://jobs.citizensbank.com/job/stow/personal-banker/288/10277218,0,0
0,Citizen,Lead Application Developer - Middleware and API,https://jobs.citizensbank.com/job/johnston/lead-application-developer-middleware-and-api/288/10017647,10,0
0,Citizen,Senior Customer Service Teller,https://jobs.citizensbank.com/job/cleveland/senior-customer-service-teller/288/10771167,0,0
0,Citizen,InStore Personal Banker,https://jobs.citizensbank.com/job/milford/instore-personal-banker/288/10485875,0,0
0,Citizen,Senior Customer Service Teller,https://jobs.citizensbank.com/job/revere/senior-customer-service-teller/288/10768474,0,0
0,Citizen,Associate Licensed Relationship Banker,https://jobs.citizensbank.com/job/burlington/associate-licensed-relationship-banker/288/10768475,0,0
0,Citizen,Small Business Relationship Banker,https://jobs.citizensbank.com/job/nashua/small-business-relationship-banker/288/10768476,0,0
0,Citizen,In-Store Assistant Branch Manager,https://jobs.citizensbank.com/job/malden/in-store-assistant-branch-manager/288/10768478,0,0
0,Citizen,CRA Loan Officer,https://jobs.citizensbank.com/job/beachwood/cra-loan-officer/288/10768479,0,0
0,Citizen,Money Movement Product Manager,https://jobs.citizensbank.com/job/dedham/money-movement-product-manager/288/10765583,10,10
